,age,expenses,financial_status,experience,estimated_period,unwilling_toAccept,scenario,sum_scores,salary
8137,3,1,1,3,2,3,2,2,83809667
8138,2,4,2,1,2,1,3,2,25114926
8139,1,4,3,4,1,3,3,3,72616660
8140,2,3,4,8,2,3,3,4,77843193
8141,1,1,1,1,1,1,1,1,77959836
8142,2,1,3,5,4,1,3,3,42481349
8143,3,2,2,1,1,1,4,2,39837355
8144,4,4,4,8,4,4,4,5,43684236
8145,3,3,2,4,1,1,4,3,18941808
8146,1,3,3,3,2,1,3,3,4558690
8147,1,1,2,2,4,4,4,3,76781990
8148,4,2,2,1,4,3,1,3,62659669
8149,2,1,3,6,2,3,2,3,86319646
8150,3,3,2,1,3,2,4,3,70416545
8151,1,1,3,3,1,3,4,3,24631539
8152,4,3,2,6,2,3,3,4,80865774
8153,1,1,3,2,1,4,3,2,47082140
8154,2,3,3,1,2,3,3,3,16695564
8155,2,4,3,1,1,1,4,3,48295428
8156,1,1,1,1,1,1,1,1,9775417
8157,4,2,2,8,1,2,2,3,61618161
8158,1,3,3,6,3,2,2,3,5871142
8159,1,3,4,5,4,4,4,4,85935500
8160,2,3,3,4,1,2,4,3,11949745
8161,4,4,1,1,4,2,4,3,46255919
8162,2,3,1,2,4,4,3,3,34694898
8163,2,3,3,7,4,1,1,3,29681653
8164,1,3,1,6,3,3,1,3,43426303
8165,1,1,1,1,1,1,1,1,8358536
8166,1,1,1,1,1,1,1,1,19471845
8167,1,2,2,6,3,4,2,3,98249363
8168,4,4,4,5,4,4,4,5,25513610
8169,1,1,1,1,1,1,1,1,22019526
8170,4,3,2,7,3,4,2,4,29881630
8171,4,4,4,6,4,4,4,5,16480121
8172,1,4,4,8,3,2,1,4,51947348
8173,4,4,4,5,4,4,4,5,68011268
8174,2,3,1,5,1,4,1,3,65354667
8175,4,4,2,3,4,4,1,4,38666205
8176,3,2,3,2,1,4,3,3,73963731
8177,3,3,1,5,3,1,3,3,17411716
8178,4,2,4,2,3,4,1,3,32842185
8179,1,1,1,1,1,1,1,1,53752755
8180,3,3,3,4,3,3,3,4,65030018
8181,4,4,4,5,4,4,4,5,70806448
8182,3,2,2,2,4,4,4,3,77956674
8183,2,2,1,4,2,4,4,3,27355106
8184,2,4,3,3,2,3,3,3,13682614
8185,4,4,4,5,4,4,4,5,95285741
8186,4,1,4,6,1,1,4,3,27890631
8187,4,4,4,8,4,4,4,5,86540822
8188,3,2,2,4,2,2,4,3,77293096
8189,3,3,2,8,3,2,3,4,29116513
8190,1,3,4,3,2,3,4,3,26103523
8191,1,1,1,1,1,1,1,1,58873355
8192,2,1,4,3,1,1,3,2,68640399
8193,4,4,3,3,2,3,2,3,74400412
8194,3,4,4,8,3,2,4,5,64786303
8195,4,2,4,7,4,1,4,4,64282500
8196,3,2,2,4,4,1,1,3,56011796
8197,4,4,4,7,4,4,4,5,57154134
8198,1,2,1,4,1,1,1,2,40929851
8199,2,2,4,5,3,2,1,3,79952472
8200,1,4,1,8,4,4,3,4,28839942
8201,2,2,2,4,1,4,2,3,38085131
8202,4,4,4,6,4,4,4,5,34269823
8203,3,1,1,7,2,2,1,3,75285291
8204,1,2,4,4,1,2,2,3,90127584
8205,2,2,3,7,4,4,1,4,77367088
8206,3,4,1,4,1,3,1,3,79538351
8207,3,2,2,6,4,3,1,3,44784048
8208,1,1,3,1,2,4,1,2,85378186
8209,2,4,4,7,3,1,2,4,26338758
8210,1,1,1,5,3,1,3,2,59033800
8211,4,4,4,6,4,4,4,5,60343029
8212,3,4,2,7,2,3,1,4,91195654
8213,2,1,1,1,2,2,3,2,14184012
8214,2,1,2,8,3,3,2,3,67942767
8215,1,1,1,1,1,1,1,1,91421201
8216,4,1,3,4,3,1,3,3,83445801
8217,2,3,2,8,1,2,4,4,22292623
8218,2,2,1,4,1,2,4,3,54648741
8219,1,1,1,1,1,1,1,1,22287531
8220,4,1,4,6,2,1,1,3,39488478
8221,2,1,4,4,2,2,2,3,82767448
8222,1,1,4,4,4,3,2,3,90827725
8223,1,1,1,1,1,1,1,1,80098795
8224,3,2,1,5,1,1,1,2,25485554
8225,1,4,3,7,4,4,3,4,7436982
8226,1,4,1,1,2,3,2,2,21922688
8227,4,2,4,5,3,2,4,4,57269365
8228,2,3,3,4,1,4,2,3,98941059
8229,4,1,4,4,4,3,1,3,56844080
8230,2,4,1,6,2,1,2,3,17547577
8231,4,4,4,6,4,4,4,5,9193203
8232,4,4,4,1,4,3,2,4,94107673
8233,4,4,4,7,4,4,4,5,51433513
8234,1,4,4,4,4,3,1,3,78184001
8235,1,1,1,1,1,1,1,1,53039441
8236,4,4,3,3,1,4,3,4,53981884
8237,3,1,2,1,4,1,2,2,59709516
8238,1,1,1,1,1,1,1,1,30245139
8239,4,4,4,5,3,2,1,4,79789313
8240,1,1,1,1,1,1,1,1,71955623
8241,1,3,1,1,2,1,3,2,38888939
8242,2,3,2,1,3,2,3,3,42350966
8243,1,1,1,1,1,1,1,1,69031230
8244,1,1,2,4,3,4,1,3,58742512
8245,4,3,1,4,1,3,4,3,91937879
8246,3,1,4,4,4,1,1,3,85869413
8247,1,1,1,3,2,3,4,2,62193856
8248,4,4,3,7,2,1,3,4,95650574
8249,2,4,4,2,3,2,1,3,4552331
8250,2,2,4,1,2,3,1,2,75511775
8251,1,4,4,8,1,3,3,4,90780889
8252,4,2,1,3,4,2,3,3,17381351
8253,4,4,4,5,4,4,4,5,86576008
8254,4,1,3,1,4,3,1,3,55676200
8255,3,4,4,6,4,1,4,4,67218772
8256,1,1,1,1,1,1,1,1,57972237
8257,4,3,1,4,3,3,1,3,87127725
8258,2,2,4,7,1,1,1,3,60819630
8259,2,3,2,7,4,3,4,4,55285115
8260,1,4,4,6,1,1,1,3,48471968
8261,3,2,1,2,2,3,3,3,52233026
8262,4,3,1,1,4,3,4,3,92678232
8263,2,3,1,3,3,4,3,3,83088769
8264,2,4,1,3,3,1,1,2,36811675
8265,1,2,3,7,1,2,3,3,6179810
8266,2,2,4,7,3,4,2,4,10379191
8267,2,1,3,2,4,4,4,3,7340774
8268,2,3,2,8,2,3,3,4,96046281
8269,3,3,1,8,1,2,2,3,31932141
8270,1,2,2,5,3,4,2,3,13567194
8271,3,3,4,6,1,3,3,4,13403692
8272,2,2,1,4,3,1,4,3,75976483
8273,2,1,4,3,3,3,2,3,82375397
8274,2,2,2,1,2,1,3,2,8628342
8275,1,1,1,6,2,2,1,2,48672846
8276,4,4,4,7,4,4,4,5,5215480
8277,4,1,1,8,1,3,3,3,94414747
8278,2,3,4,5,3,2,4,4,13583594
8279,1,3,2,2,2,3,3,3,92179514
8280,4,4,2,5,4,2,1,4,65491505
8281,4,2,2,8,4,2,3,4,60147878
8282,3,1,2,5,1,1,1,2,82599175
8283,3,3,3,3,2,3,4,3,7505015
8284,4,4,4,5,4,4,4,5,15461791
8285,1,2,3,4,4,4,1,3,73876477
8286,4,4,4,5,4,4,4,5,38568577
8287,3,2,2,3,4,4,1,3,90766754
8288,4,1,2,5,1,2,2,3,18521196
8289,4,4,4,6,4,3,3,5,32456884
8290,1,1,1,1,1,1,1,1,71547698
8291,1,4,3,7,2,1,3,3,29641556
8292,2,3,2,5,4,1,3,3,19820379
8293,1,1,1,1,1,1,1,1,27605187
8294,2,3,3,2,2,3,3,3,56003470
8295,3,3,1,7,1,4,3,4,47170229
8296,1,2,4,2,4,1,2,3,75089864
8297,4,3,1,5,1,3,4,3,10225410
8298,2,4,2,4,2,3,2,3,8174466
8299,1,1,1,1,1,1,1,1,82306747
8300,4,2,3,5,1,2,1,3,5378713
8301,3,3,3,2,2,3,1,3,74268610
8302,2,2,1,1,4,4,3,3,47345153
8303,1,3,4,2,1,4,2,3,14843978
8304,4,3,3,1,4,4,4,4,24225688
8305,2,2,2,4,1,2,3,3,67793986
8306,1,1,1,1,1,1,1,1,23172204
8307,3,4,1,4,2,1,2,3,26755522
8308,1,1,1,1,1,1,1,1,72471795
8309,1,3,4,5,2,2,4,3,9605612
8310,4,4,2,7,3,4,1,4,12158431
8311,2,4,3,5,4,4,3,4,10666469
8312,3,2,2,4,4,1,2,3,74856473
8313,2,4,4,7,3,2,1,4,44527171
8314,3,3,3,3,1,1,2,3,55393096
8315,4,3,4,6,4,2,4,5,58416124
8316,3,4,4,8,2,1,4,4,57507974
8317,4,4,4,6,4,4,4,5,34143303
8318,1,3,2,8,1,2,4,3,34424618
8319,3,1,3,1,3,4,3,3,81980663
8320,1,3,1,8,4,1,4,4,69590220
8321,1,2,4,3,1,1,4,3,22731489
8322,4,3,2,2,4,1,2,3,95247117
8323,1,2,1,8,4,1,4,3,80398218
8324,1,1,1,1,1,1,1,1,82018037
8325,2,4,1,1,4,3,3,3,8379163
8326,1,2,1,2,4,4,1,2,83543905
8327,1,3,1,1,3,3,1,2,7882085
8328,4,4,4,6,4,4,4,5,59428219
8329,2,3,2,6,3,2,2,3,79962524
8330,1,1,1,1,1,1,1,1,10659488
8331,2,3,4,2,4,2,1,3,74270734
8332,2,1,2,8,4,2,1,3,76221191
8333,2,3,4,6,3,4,4,4,96955921
8334,2,3,4,1,3,3,1,3,17025791
8335,4,3,3,2,1,4,4,3,65284161
8336,4,4,4,5,4,4,4,5,15308066
8337,1,1,1,1,1,1,1,1,38342787
8338,2,3,4,5,2,4,3,4,11616242
8339,3,3,2,7,2,1,4,4,49659345
8340,4,1,4,3,1,1,3,3,53294155
8341,1,1,3,1,4,1,3,2,19004172
8342,1,3,4,7,1,4,1,3,65312614
8343,1,1,2,5,2,3,2,3,14869164
8344,4,4,4,8,4,4,4,5,26865455
8345,4,2,1,2,2,4,1,3,2461145
8346,1,1,1,1,1,1,1,1,16263538
8347,1,4,2,6,1,3,2,3,25353027
8348,2,1,4,6,2,1,2,3,85932045
8349,1,4,2,2,4,1,3,3,34485959
8350,2,4,2,1,3,3,3,3,79045948
8351,4,4,4,6,4,4,4,5,26179511
8352,2,3,2,5,2,2,2,3,58611029
8353,4,1,2,2,3,2,3,3,42003845
8354,1,2,2,3,2,2,4,3,13560601
8355,1,1,1,1,1,1,1,1,54759626
8356,4,4,4,6,4,4,4,5,21726532
8357,4,4,4,7,4,4,4,5,15551679
8358,1,3,4,2,2,2,2,3,88462063
8359,4,4,2,8,1,2,3,4,46255174
8360,2,4,2,7,2,4,1,4,88689526
8361,1,2,1,1,2,1,3,2,61834376
8362,1,1,1,1,1,1,1,1,86665952
8363,2,4,4,8,3,1,4,4,82139556
8364,1,3,3,2,4,4,3,3,56714119
8365,3,4,4,3,3,4,3,4,43497738
8366,2,4,1,3,2,3,4,3,64135135
8367,4,1,3,6,1,2,3,3,6576295
8368,3,3,2,2,4,3,3,3,73846850
8369,1,1,1,1,1,1,1,1,65154048
8370,4,4,1,1,3,4,3,3,71372363
8371,2,1,3,6,4,2,4,4,27024656
8372,2,3,1,5,1,2,2,3,25934624
8373,2,4,4,2,2,3,4,3,49636145
8374,1,1,1,6,2,2,2,2,37756575
8375,2,3,1,4,2,4,3,3,99631986
8376,4,4,2,1,3,1,1,3,29842380
8377,2,4,3,5,1,2,2,3,34286313
8378,3,4,3,4,1,1,4,3,65698148
8379,1,4,4,8,3,3,4,5,78279721
8380,1,1,2,8,2,1,2,3,70765182
8381,4,4,4,5,4,4,4,5,91559968
8382,3,1,1,5,3,3,4,3,97769664
8383,2,3,3,5,3,4,2,4,94624567
8384,4,4,1,4,1,4,1,3,20491370
8385,4,2,2,5,4,2,2,3,47314844
8386,2,1,3,3,1,4,1,2,93444605
8387,4,1,3,7,3,1,1,3,23331414
8388,4,2,1,1,2,2,1,2,53350005
8389,3,4,3,7,1,4,1,4,57815032
8390,4,2,2,3,4,3,4,4,20067599
8391,1,1,1,1,1,1,1,1,40783670
8392,3,2,3,5,4,4,3,4,95396379
8393,1,1,1,1,1,1,1,1,2437551
8394,1,1,1,1,1,1,1,1,88058009
8395,4,4,1,8,1,4,3,4,34652075
8396,3,4,3,3,1,4,2,3,11831080
8397,4,1,2,7,3,4,4,4,45697786
8398,2,4,2,5,2,1,4,3,21836503
8399,1,1,1,1,1,1,1,1,65405607
8400,4,2,3,8,2,4,4,5,95595492
8401,1,1,1,8,4,4,4,4,91617836
8402,1,2,1,7,4,1,1,3,67223566
8403,2,4,2,8,2,3,1,4,96057977
8404,4,1,4,8,1,3,2,4,31643216
8405,4,3,4,8,4,3,1,5,36417910
8406,4,4,4,5,4,4,4,5,14076211
8407,3,1,1,5,1,1,2,2,41743087
8408,4,4,4,2,2,2,4,4,16066056
8409,4,2,4,4,4,2,1,3,29813113
8410,3,4,2,4,1,2,2,3,47516660
8411,2,2,1,7,1,2,4,3,24679368
8412,1,1,1,1,1,1,1,1,78938952
8413,1,3,1,2,4,4,3,3,78461146
8414,4,2,2,6,3,2,3,4,29480628
8415,3,3,1,5,2,2,3,3,66574194
8416,2,4,2,5,3,1,2,3,83583316
8417,4,4,1,4,3,2,2,3,14794865
8418,1,3,1,4,4,1,1,2,26070148
8419,3,1,3,8,4,2,1,4,76928637
8420,1,1,1,1,1,1,1,1,46642836
8421,1,1,1,1,1,1,1,1,59141189
8422,1,3,2,7,1,4,1,3,41494709
8423,1,1,2,5,3,3,4,3,86346963
8424,2,2,1,4,4,2,2,3,44700330
8425,4,4,4,8,4,4,4,5,80552029
8426,2,4,3,1,4,3,3,3,73832933
8427,4,4,4,8,4,4,4,5,67789068
8428,3,2,1,2,2,3,2,2,93264798
8429,2,2,4,7,3,3,1,4,67583436
8430,2,3,4,7,2,2,1,3,58079246
8431,1,3,4,7,4,4,4,5,32046399
8432,3,1,4,7,1,3,4,4,24247172
8433,4,3,4,7,4,2,2,4,56904663
8434,4,4,4,1,2,4,1,3,35482002
8435,3,2,4,7,3,4,1,4,56475919
8436,2,4,3,2,1,4,4,3,81466526
8437,2,1,3,4,3,3,1,3,47902726
8438,1,1,1,1,1,1,1,1,85880551
8439,4,4,4,8,4,4,4,5,82828198
8440,4,3,2,8,1,3,1,4,16571719
8441,1,1,3,2,2,4,4,3,82824291
8442,1,3,2,8,4,3,3,4,69186201
8443,1,1,1,1,1,1,1,1,34181126
8444,4,3,1,1,1,3,3,3,26839948
8445,1,1,1,4,4,2,2,2,19344836
8446,1,1,1,1,1,1,1,1,70145004
8447,1,1,3,3,2,1,2,2,87267854
8448,2,2,4,1,4,1,2,3,6127481
8449,1,1,2,8,3,4,2,3,92006304
8450,4,4,1,4,3,4,1,3,27769505
8451,1,1,1,1,1,1,1,1,82744378
8452,4,1,3,5,2,1,3,3,73906959
8453,2,2,3,3,2,1,1,2,81485349
8454,4,1,1,7,3,1,2,3,73306591
8455,3,2,1,4,1,3,4,3,30181883
8456,2,2,2,1,3,3,1,2,31030755
8457,3,3,3,5,3,2,2,3,63793143
8458,2,4,4,7,3,2,1,4,78095196
8459,4,4,4,7,4,4,4,5,95204322
8460,1,1,1,1,1,1,1,1,54184806
8461,2,1,3,7,3,3,4,4,54936804
8462,4,2,1,4,1,4,1,3,90510565
8463,3,4,3,2,2,2,3,3,39386385
8464,4,4,4,6,4,4,4,5,72098553
8465,1,1,1,1,1,1,1,1,49866941
8466,1,2,2,7,3,4,4,4,38865713
8467,1,1,1,1,1,1,1,1,71080402
8468,1,4,4,6,3,4,3,4,12180187
8469,2,2,3,2,2,4,4,3,85018494
8470,1,3,3,5,1,2,1,3,78759220
8471,4,4,4,8,1,2,4,5,4326460
8472,1,1,1,1,1,1,1,1,48135870
8473,2,2,2,6,1,4,4,3,14141561
8474,4,1,2,5,2,4,3,3,7812965
8475,4,2,1,5,3,3,3,3,69008692
8476,1,1,1,1,1,1,1,1,36122488
8477,2,3,1,2,2,4,2,3,20342497
8478,1,4,4,5,4,4,2,4,76255589
8479,1,3,2,4,2,2,3,3,40941904
8480,4,4,4,8,4,4,4,5,97464803
8481,2,1,3,2,3,4,1,3,76060916
8482,1,2,1,3,3,2,1,2,93927023
8483,2,4,2,1,2,4,3,3,67800562
8484,1,4,2,5,4,3,2,3,48745446
8485,3,3,4,1,1,3,4,3,81271649
8486,4,2,1,7,2,4,4,4,55779619
8487,1,3,4,5,4,4,4,4,74911256
8488,2,2,3,7,2,3,1,3,46125662
8489,2,1,1,5,2,3,2,3,29921241
8490,1,1,1,1,1,1,1,1,98316876
8491,1,1,1,1,1,1,1,1,53655900
8492,1,1,1,1,1,1,1,1,5540727
8493,1,1,1,1,1,1,1,1,15128966
8494,1,1,1,1,1,1,1,1,36386298
8495,1,1,1,1,1,1,1,1,93571869
8496,1,1,3,4,3,4,1,3,28823661
8497,4,3,2,2,1,2,3,3,42570176
8498,2,3,1,3,3,4,2,3,72660221
8499,1,3,4,8,3,1,1,3,37568057
8500,1,4,1,3,4,3,2,3,67748201
8501,1,1,1,1,1,1,1,1,44667953
8502,4,2,2,7,1,3,2,3,13575065
8503,3,4,2,3,3,3,1,3,19550222
8504,4,3,3,6,2,2,3,4,8958190
8505,3,3,2,3,4,2,4,3,24617054
8506,1,1,1,1,1,1,1,1,67912210
8507,1,3,1,2,3,1,2,2,63865728
8508,4,4,4,7,4,4,4,5,66241128
8509,4,4,4,7,4,4,4,5,30266891
8510,1,1,1,1,1,1,1,1,95519417
8511,3,2,3,8,4,4,4,5,17048617
8512,3,4,1,5,4,4,2,4,93820390
8513,1,1,1,1,1,1,1,1,93447527
8514,1,3,4,8,1,1,3,3,51817983
8515,3,2,4,2,3,2,2,3,92296461
8516,1,1,1,1,1,1,1,1,9934763
8517,2,3,1,4,1,2,2,2,40495091
8518,2,2,1,7,4,4,1,3,85288187
8519,1,3,1,4,4,3,2,3,37027492
8520,4,1,3,2,1,2,3,3,73500249
8521,1,1,1,1,1,1,1,1,3288980
8522,1,4,4,1,1,2,3,3,53660576
8523,1,1,4,2,2,4,3,3,93186810
8524,4,3,3,3,4,3,1,3,90421564
8525,4,4,4,6,4,4,4,5,96670668
8526,2,4,3,2,3,2,2,3,60910006
8527,4,4,4,7,4,4,4,5,80369949
8528,1,3,1,5,3,4,4,3,20543623
8529,1,1,1,1,1,1,1,1,37480584
8530,1,1,1,1,1,1,1,1,78598837
8531,3,3,3,8,2,3,4,4,53402152
8532,4,1,3,5,4,3,2,4,71930900
8533,2,4,1,5,4,4,4,4,82568889
8534,4,3,3,2,3,4,1,3,71362684
8535,2,1,4,7,4,4,4,4,86403666
8536,4,2,3,1,1,1,1,2,24779990
8537,3,3,4,2,2,2,4,3,53976847
8538,4,1,3,5,4,4,1,4,35795285
8539,4,4,4,4,1,4,1,4,58395584
8540,3,1,4,7,4,2,3,4,57128436
8541,1,1,1,1,1,1,1,1,41651807
8542,4,4,4,6,4,4,4,5,13068388
8543,4,4,4,8,4,4,4,5,53285475
8544,1,1,1,1,1,1,1,1,51083548
8545,3,2,2,8,3,4,1,4,51282298
8546,1,1,1,6,2,4,4,3,53322815
8547,4,4,4,8,4,4,4,5,38768015
8548,3,4,2,7,3,3,3,4,99404413
8549,3,1,4,2,3,3,3,3,37971479
8550,1,2,3,2,3,1,3,2,12420433
8551,3,4,1,4,3,2,4,3,14694679
8552,1,1,1,1,1,1,1,1,26167453
8553,3,2,3,5,3,2,3,3,5707437
8554,2,4,4,1,3,1,2,3,6520033
8555,3,2,4,4,3,4,1,3,85984256
8556,3,4,1,3,2,1,3,3,26242402
8557,3,1,3,2,2,3,2,3,35842558
8558,1,1,1,1,1,1,1,1,86969578
8559,2,2,1,5,4,4,3,3,46516610
8560,4,1,1,2,2,1,1,2,77834490
8561,1,1,1,1,1,1,1,1,84996671
8562,3,3,1,7,3,4,2,4,63792984
8563,3,3,2,7,2,2,4,4,29471730
8564,1,4,3,6,3,3,2,4,11884724
8565,2,3,4,2,1,3,3,3,67542921
8566,1,1,3,8,4,2,3,4,82631401
8567,2,3,4,8,3,2,3,4,15347750
8568,1,2,2,5,4,4,3,3,96277747
8569,2,3,3,8,2,1,3,4,13163488
8570,4,4,4,6,4,4,4,5,50428283
8571,3,3,3,8,4,4,1,4,55483673
8572,4,4,4,8,4,4,4,5,87601614
8573,1,1,1,1,1,1,1,1,89950489
8574,1,4,3,8,2,4,3,4,59244678
8575,2,1,4,3,1,3,3,3,54495084
8576,1,4,3,8,2,3,1,4,49093067
8577,1,1,1,1,1,1,1,1,97089430
8578,4,2,1,2,4,3,2,3,53408956
8579,4,4,2,5,3,2,1,3,96076093
8580,2,1,3,3,4,1,1,2,68379653
8581,1,4,3,8,4,2,1,4,26916237
8582,1,2,1,3,3,4,1,2,8165915
8583,3,3,3,5,4,3,1,4,54766553
8584,1,1,1,1,1,1,1,1,73540077
8585,4,4,3,1,1,2,3,3,15446355
8586,4,2,4,8,3,2,2,4,25296751
8587,1,4,1,3,3,1,2,2,88673901
8588,2,1,4,7,1,3,1,3,32664177
8589,2,3,3,4,3,3,2,3,12259206
8590,2,1,3,4,4,3,2,3,66665155
8591,4,4,4,6,4,4,4,5,72119055
8592,1,1,1,1,1,1,1,1,93934668
8593,3,1,2,5,4,1,2,3,15371282
8594,1,4,4,1,4,1,1,3,16061119
8595,1,1,1,1,1,1,1,1,89043075
8596,2,4,1,2,3,4,3,3,76567218
8597,4,4,4,5,4,4,4,5,11852119
8598,1,2,3,1,2,2,3,2,3431653
8599,3,4,2,1,3,3,2,3,37218613
8600,2,4,2,6,1,4,2,3,59026389
8601,4,4,4,5,4,4,4,5,58209686
8602,1,1,3,8,4,1,1,3,36086052
8603,4,3,1,4,4,1,1,3,82983158
8604,1,2,1,5,3,1,4,3,6702621
8605,2,1,4,6,1,3,2,3,11450066
8606,4,2,2,7,2,4,4,4,34227617
8607,1,1,1,1,1,1,1,1,89533995
8608,4,1,3,7,4,3,3,4,82342629
8609,3,2,4,1,1,4,4,3,57770130
8610,4,3,4,8,4,4,1,5,70801704
8611,2,3,1,3,1,1,1,2,17371697
8612,1,4,4,1,1,1,1,2,13497161
8613,2,2,1,2,1,1,4,2,59307768
8614,3,2,3,1,4,1,3,3,61376015
8615,4,1,4,4,3,2,2,3,88135606
8616,1,1,1,1,1,1,1,1,8980808
8617,1,4,2,6,4,1,1,3,11186709
8618,4,1,1,2,4,2,4,3,76249804
8619,4,4,4,8,4,4,4,5,37029620
8620,4,3,3,2,4,1,3,3,82879482
8621,1,1,1,1,1,1,1,1,31627255
8622,4,1,3,6,3,4,1,4,37746124
8623,1,3,3,1,4,2,4,3,90234810
8624,1,1,1,1,1,1,1,1,32940546
8625,3,1,1,6,3,2,4,3,12114331
8626,4,4,2,3,4,3,1,3,36035356
8627,2,4,1,3,1,4,4,3,30430901
8628,1,1,1,1,1,1,1,1,96048381
8629,1,2,2,3,2,1,3,2,11308889
8630,3,4,1,6,2,2,4,4,25000543
8631,1,3,2,4,4,1,3,3,87121491
8632,1,1,1,1,1,1,1,1,73056485
8633,2,2,2,7,4,1,1,3,62300767
8634,1,1,1,1,1,1,1,1,41746730
8635,3,1,4,2,3,4,3,3,74016137
8636,1,3,4,4,3,1,3,3,65733938
8637,4,3,3,5,2,1,4,4,11826148
8638,4,4,4,8,4,4,4,5,12985293
8639,4,4,2,8,4,3,1,4,60642554
8640,4,1,4,2,4,4,4,4,28693805
8641,2,4,1,5,2,1,1,3,19917641
8642,4,3,4,8,1,2,1,4,78195028
8643,1,1,1,1,1,1,1,1,31119475
8644,4,1,3,8,3,4,2,4,14068646
8645,3,4,1,3,1,1,3,3,12349617
8646,2,4,4,5,2,4,3,4,46508421
8647,4,4,4,4,2,3,4,4,23217291
8648,2,1,2,3,3,2,1,2,98076286
8649,1,4,1,7,4,2,1,3,41596187
8650,1,1,1,1,1,1,1,1,55867320
8651,2,1,3,4,3,1,4,3,28764609
8652,4,2,2,5,3,4,4,4,87194081
8653,4,1,1,7,1,3,2,3,68246251
8654,4,1,2,1,1,1,1,2,16178075
8655,4,4,2,5,2,2,1,3,76241353
8656,1,2,2,6,1,1,4,3,3457473
8657,2,3,4,2,2,2,2,3,4161741
8658,4,3,2,7,4,3,1,4,61062496
8659,2,3,1,2,3,2,2,2,26945744
8660,3,4,3,5,2,3,1,3,7934307
8661,3,4,4,1,2,3,4,3,87339850
8662,4,4,4,8,4,4,4,5,88038095
8663,3,4,1,8,2,2,4,4,2864525
8664,2,1,2,8,4,3,2,4,14052399
8665,1,1,1,1,1,1,1,1,24705956
8666,4,3,2,5,1,2,4,3,53173321
8667,4,2,2,5,4,4,3,4,76536602
8668,3,4,3,2,1,4,4,3,33416546
8669,3,2,2,3,4,2,2,3,28756469
8670,4,2,2,1,3,2,2,3,44243830
8671,3,4,1,8,1,3,3,4,7135916
8672,4,3,1,8,1,3,4,4,16615867
8673,4,4,1,5,3,4,1,4,23811291
8674,3,1,1,5,4,1,2,3,19382445
8675,1,1,1,1,1,1,1,1,97306544
8676,1,3,2,1,3,3,4,3,15585608
8677,1,1,1,1,1,1,1,1,24668695
8678,4,4,4,5,4,4,4,5,63242787
8679,4,3,3,3,2,1,1,3,70815359
8680,4,4,4,5,4,4,4,5,39901064
8681,1,4,2,4,1,2,2,3,35976993
8682,2,1,3,7,3,3,3,4,99004322
8683,4,4,1,8,3,4,1,4,41916107
8684,3,3,3,4,3,4,4,4,15811102
8685,1,2,4,5,1,3,1,3,62411960
8686,2,3,4,4,3,1,4,3,14500336
8687,1,1,1,1,1,1,1,1,49609137
8688,1,3,4,1,3,4,4,3,7203499
8689,1,3,4,3,2,4,3,3,33025036
8690,2,2,4,4,2,3,4,3,67108627
8691,1,2,3,7,4,3,3,4,96974854
8692,4,4,4,6,4,4,4,5,98736064
8693,2,3,1,3,4,2,2,3,28058370
8694,4,2,2,6,3,2,3,4,92117734
8695,4,4,4,5,3,3,3,4,77735689
8696,4,1,2,7,4,2,4,4,2373559
8697,1,1,1,1,1,1,1,1,35419794
8698,3,4,1,6,3,2,1,3,32175749
8699,4,4,3,7,2,4,1,4,58637272
8700,3,4,4,2,2,4,2,3,90764470
8701,4,3,2,2,3,3,3,3,29048029
8702,2,4,1,7,2,1,1,3,99082851
8703,1,1,1,1,1,1,1,1,79091919
8704,2,3,1,6,1,2,3,3,40257377
8705,1,1,1,1,1,1,1,1,58130855
8706,2,2,3,1,4,1,2,2,31893989
8707,4,3,1,4,2,2,1,3,93269670
8708,2,4,1,4,3,4,2,3,81517780
8709,2,3,2,6,2,4,2,3,70835873
8710,2,3,3,6,1,4,3,4,30992446
8711,3,4,3,8,3,3,3,5,21679808
8712,4,4,3,8,4,3,4,5,57405238
8713,4,4,3,8,4,1,2,4,52858138
8714,1,4,3,7,1,3,3,4,26651534
8715,1,1,3,6,2,2,3,3,28249006
8716,1,1,1,1,1,1,1,1,87310500
8717,2,2,3,6,3,2,1,3,34037062
8718,1,1,4,1,1,2,4,2,41094103
8719,3,4,3,5,3,2,3,4,48377840
8720,1,2,4,1,1,1,2,2,66126739
8721,3,3,3,7,2,4,1,4,14423955
8722,2,1,2,8,4,1,2,3,13881064
8723,1,3,3,5,3,2,2,3,55870804
8724,3,2,2,3,2,4,1,3,15323548
8725,3,4,4,3,1,2,1,3,79151419
8726,4,3,4,3,3,4,1,4,23815034
8727,1,1,1,1,1,1,1,1,37486606
8728,3,2,1,7,2,4,3,4,86019272
8729,2,4,4,3,3,1,3,3,70420077
8730,3,4,4,4,4,2,2,4,14560064
8731,1,1,1,1,1,1,1,1,22835422
8732,3,4,2,2,2,3,4,3,88686269
8733,3,4,2,4,2,3,2,3,75852336
8734,1,3,4,6,2,1,4,3,29223607
8735,1,2,3,1,4,1,4,3,94955104
8736,4,2,2,7,2,4,3,4,20226162
8737,1,4,1,7,2,3,3,3,74793231
8738,4,4,3,4,4,4,4,5,37139385
8739,1,3,4,5,2,3,1,3,68635438
8740,1,1,2,6,2,3,2,3,54958853
8741,3,1,1,4,3,4,4,3,22613551
8742,1,1,1,1,1,1,1,1,59658173
